val_loss,val_acc,epoch,step,train_loss_epoch,train_loss_step
1.2432130575180054,0.8619999885559082,0,48,,
,,0,48,1.8136156797409058,
,,1,49,,1.251360297203064
0.4086689352989197,0.947700023651123,1,97,,
,,1,97,0.7698757648468018,
,,2,99,,0.38022828102111816
0.17736758291721344,0.9646999835968018,2,146,,
,,2,146,0.2520294785499573,
,,3,149,,0.16933801770210266
0.11810390651226044,0.9710000157356262,3,195,,
,,3,195,0.11963609606027603,
,,4,199,,0.09828566759824753
0.09305757284164429,0.9765999913215637,4,244,,
,,4,244,0.07467811554670334,
,,5,249,,0.06427192687988281
0.08424385637044907,0.9776999950408936,5,293,,
,,5,293,0.047277215868234634,
,,6,299,,0.039126694202423096
0.07866686582565308,0.9789000153541565,6,342,,
,,6,342,0.034308988600969315,
,,7,349,,0.019923247396945953
0.07737914472818375,0.9793000221252441,7,391,,
,,7,391,0.022996000945568085,
,,8,399,,0.0187381599098444
0.07964882254600525,0.9790999889373779,8,440,,
,,8,440,0.01628286950290203,
,,9,449,,0.008407507091760635
0.08167014271020889,0.9797999858856201,9,489,,
,,9,489,0.011423966847360134,
,,10,499,,0.006249111145734787
0.08273416757583618,0.9799000024795532,10,538,,
,,10,538,0.009561846032738686,
,,11,549,,0.006216140929609537
0.08480038493871689,0.9793000221252441,11,587,,
,,11,587,0.007549662608653307,
,,12,599,,0.010996808297932148
0.08477985113859177,0.9797999858856201,12,636,,
,,12,636,0.005125508643686771,
,,13,649,,0.0033781605307012796
0.08814214915037155,0.9787999987602234,13,685,,
,,13,685,0.004425833001732826,
,,14,699,,0.009208651259541512
0.09162233024835587,0.9783999919891357,14,734,,
,,14,734,0.0034916747827082872,
,,15,749,,0.0021688335109502077
0.09117763489484787,0.9793000221252441,15,783,,
,,15,783,0.002569629577919841,
,,16,799,,0.0019059998448938131
0.09225042909383774,0.9793000221252441,16,832,,
,,16,832,0.0020910610910505056,
,,17,849,,0.008197485469281673
0.09380260854959488,0.979200005531311,17,881,,
,,17,881,0.0028371661901474,
,,18,899,,0.0015064332401379943
0.09565543383359909,0.9787999987602234,18,930,,
,,18,930,0.002340285573154688,
,,19,949,,0.0014048487646505237
0.09785996377468109,0.9789000153541565,19,979,,
,,19,979,0.0017061445396393538,
,,20,999,,0.0010562007082626224
0.10073001682758331,0.9787999987602234,20,1028,,
,,20,1028,0.0014871140010654926,
,,21,1049,,0.000983069883659482
0.10181321948766708,0.9782999753952026,21,1077,,
,,21,1077,0.001281872857362032,
,,22,1099,,0.0009365133009850979
0.10413628816604614,0.9783999919891357,22,1126,,
,,22,1126,0.0010209529427811503,
,,23,1149,,0.003839569166302681
0.10536038875579834,0.9779000282287598,23,1175,,
,,23,1175,0.0009388523758389056,
,,24,1199,,0.0007235089433379471
0.10657219588756561,0.9776999950408936,24,1224,,
,,24,1224,0.0007744065951555967,
,,25,1249,,0.0009475066908635199
0.10808555781841278,0.9776999950408936,25,1273,,
,,25,1273,0.000793489976786077,
,,26,1299,,0.0006090778624638915
0.10893531143665314,0.9778000116348267,26,1322,,
,,26,1322,0.0006404021987691522,
,,27,1349,,0.0006087252986617386
0.11024291813373566,0.9779000282287598,27,1371,,
,,27,1371,0.0006079133599996567,
,,28,1399,,0.0005234607378952205
0.11192096024751663,0.9778000116348267,28,1420,,
,,28,1420,0.0006218453054316342,
,,29,1449,,0.0005317596369422972
0.11325912177562714,0.9778000116348267,29,1469,,
,,29,1469,0.0005675801075994968,
