val_loss,val_acc,epoch,step,train_loss_epoch,train_loss_step
1.1848350763320923,0.8817999958992004,0,48,,
,,0,48,1.776235580444336,
,,1,49,,1.1766061782836914
0.3849715292453766,0.9519000053405762,1,97,,
,,1,97,0.7258329391479492,
,,2,99,,0.3635454773902893
0.16727112233638763,0.9672999978065491,2,146,,
,,2,146,0.23541229963302612,
,,3,149,,0.1600801646709442
0.11339731514453888,0.9726999998092651,3,195,,
,,3,195,0.11149851232767105,
,,4,199,,0.07109163701534271
0.09419353306293488,0.9750000238418579,4,244,,
,,4,244,0.06843844801187515,
,,5,249,,0.04268192872405052
0.0867534652352333,0.9761000275611877,5,293,,
,,5,293,0.04644868150353432,
,,6,299,,0.04059475287795067
0.08103719353675842,0.9771999716758728,6,342,,
,,6,342,0.03250199556350708,
,,7,349,,0.02015301212668419
0.08085991442203522,0.9768999814987183,7,391,,
,,7,391,0.02391749434173107,
,,8,399,,0.019988596439361572
0.07978837192058563,0.9778000116348267,8,440,,
,,8,440,0.0166423711925745,
,,9,449,,0.018369078636169434
0.08332579582929611,0.9779999852180481,9,489,,
,,9,489,0.012581942602992058,
,,10,499,,0.012040792033076286
0.08244208991527557,0.9787999987602234,10,538,,
,,10,538,0.010051598772406578,
,,11,549,,0.006830193102359772
0.08486782014369965,0.9771999716758728,11,587,,
,,11,587,0.0066898600198328495,
,,12,599,,0.0035949363373219967
0.0919012576341629,0.9772999882698059,12,636,,
,,12,636,0.005195562727749348,
,,13,649,,0.0031005318742245436
0.0917859598994255,0.9782000184059143,13,685,,
,,13,685,0.00447730952873826,
,,14,699,,0.00345409382134676
0.09519609808921814,0.9771999716758728,14,734,,
,,14,734,0.003403743961825967,
,,15,749,,0.002286725677549839
0.09904414415359497,0.9768000245094299,15,783,,
,,15,783,0.00306802149862051,
,,16,799,,0.0035706583876162767
0.10255622863769531,0.9765999913215637,16,832,,
,,16,832,0.002472702879458666,
,,17,849,,0.0014722284395247698
0.1061420664191246,0.9757000207901001,17,881,,
,,17,881,0.002063655061647296,
,,18,899,,0.0012712364550679922
0.10918869823217392,0.9753999710083008,18,930,,
,,18,930,0.0018226975807920098,
,,19,949,,0.0014917416265234351
0.11000905930995941,0.9757999777793884,19,979,,
,,19,979,0.001386443036608398,
,,20,999,,0.001024833181872964
0.11283190548419952,0.9757000207901001,20,1028,,
,,20,1028,0.0011680887546390295,
,,21,1049,,0.003424903145059943
0.11064034700393677,0.9761000275611877,21,1077,,
,,21,1077,0.0014116958482190967,
,,22,1099,,0.0009519266313873231
0.11341993510723114,0.9757000207901001,22,1126,,
,,22,1126,0.001017662463709712,
,,23,1149,,0.0008843383984640241
0.11604364216327667,0.975600004196167,23,1175,,
,,23,1175,0.0009194845333695412,
,,24,1199,,0.0007193671772256494
0.1176341325044632,0.9757000207901001,24,1224,,
,,24,1224,0.0008109018672257662,
,,25,1249,,0.0006002912996336818
0.11894619464874268,0.975600004196167,25,1273,,
,,25,1273,0.0006610244163312018,
,,26,1299,,0.0005993000231683254
0.12057602405548096,0.975600004196167,26,1322,,
,,26,1322,0.000607809517532587,
,,27,1349,,0.0006188466213643551
0.12256421893835068,0.9753999710083008,27,1371,,
,,27,1371,0.0005979296984151006,
,,28,1399,,0.00047504802932962775
0.12385805696249008,0.975600004196167,28,1420,,
,,28,1420,0.0005421731038950384,
,,29,1449,,0.0004284977330826223
0.12523049116134644,0.9750000238418579,29,1469,,
,,29,1469,0.0005450117751024663,
