val_loss,val_acc,epoch,step,train_loss_epoch,train_loss_step
1.0951199531555176,0.9071000218391418,0,48,,
,,0,48,1.6700831651687622,
,,1,49,,1.088703989982605
0.34308525919914246,0.9562000036239624,1,97,,
,,1,97,0.6560782790184021,
,,2,99,,0.30964434146881104
0.15841488540172577,0.9664999842643738,2,146,,
,,2,146,0.21231690049171448,
,,3,149,,0.13237644731998444
0.111374631524086,0.9728999733924866,3,195,,
,,3,195,0.10734473913908005,
,,4,199,,0.07535800337791443
0.09359278529882431,0.9745000004768372,4,244,,
,,4,244,0.0678509920835495,
,,5,249,,0.05732828751206398
0.0840526819229126,0.9761999845504761,5,293,,
,,5,293,0.044910747557878494,
,,6,299,,0.033171504735946655
0.08146935701370239,0.9772999882698059,6,342,,
,,6,342,0.02943631075322628,
,,7,349,,0.021674498915672302
0.08104437589645386,0.9767000079154968,7,391,,
,,7,391,0.021312236785888672,
,,8,399,,0.012781122699379921
0.08326642215251923,0.9768000245094299,8,440,,
,,8,440,0.014663688838481903,
,,9,449,,0.008399125188589096
0.08460476249456406,0.9776999950408936,9,489,,
,,9,489,0.01126852072775364,
,,10,499,,0.011203262954950333
0.08769942075014114,0.9769999980926514,10,538,,
,,10,538,0.008163036778569221,
,,11,549,,0.004437598399817944
0.09034525603055954,0.9769999980926514,11,587,,
,,11,587,0.006230399943888187,
,,12,599,,0.003551450092345476
0.09393802285194397,0.9754999876022339,12,636,,
,,12,636,0.005283610429614782,
,,13,649,,0.00702645443379879
0.09497525542974472,0.9768000245094299,13,685,,
,,13,685,0.004619351588189602,
,,14,699,,0.0023597811814397573
0.10050290822982788,0.9757000207901001,14,734,,
,,14,734,0.0032904152758419514,
,,15,749,,0.0019131690496578813
0.10039672255516052,0.9754999876022339,15,783,,
,,15,783,0.0035344110801815987,
,,16,799,,0.0019450883846729994
0.10179723054170609,0.9757999777793884,16,832,,
,,16,832,0.002629658905789256,
,,17,849,,0.005195843055844307
0.10568325221538544,0.9753999710083008,17,881,,
,,17,881,0.002506883582100272,
,,18,899,,0.0014605934266000986
0.10441086441278458,0.9757000207901001,18,930,,
,,18,930,0.002211841754615307,
,,19,949,,0.0013400102034211159
0.10916827619075775,0.9753000140190125,19,979,,
,,19,979,0.0016690571792423725,
,,20,999,,0.0010483254445716739
0.10722276568412781,0.9764000177383423,20,1028,,
,,20,1028,0.0017834317404776812,
,,21,1049,,0.0019792993552982807
0.11066151410341263,0.9757000207901001,21,1077,,
,,21,1077,0.0014333217404782772,
,,22,1099,,0.0008955213706940413
0.11168928444385529,0.9760000109672546,22,1126,,
,,22,1126,0.0011643848847597837,
,,23,1149,,0.000803421251475811
0.11400850862264633,0.9761999845504761,23,1175,,
,,23,1175,0.0010404330678284168,
,,24,1199,,0.0007478262414224446
0.11627759039402008,0.9754999876022339,24,1224,,
,,24,1224,0.001139857224188745,
,,25,1249,,0.0006529113743454218
0.11961758881807327,0.975600004196167,25,1273,,
,,25,1273,0.0008899041567929089,
,,26,1299,,0.0007445075316354632
0.12114057689905167,0.9749000072479248,26,1322,,
,,26,1322,0.0010888006072491407,
,,27,1349,,0.0005913109052926302
0.12085326015949249,0.9750999808311462,27,1371,,
,,27,1371,0.0008287625387310982,
,,28,1399,,0.0005389134748838842
0.12089114636182785,0.9750000238418579,28,1420,,
,,28,1420,0.0006287742871791124,
,,29,1449,,0.0007878501201048493
0.12312254309654236,0.9746999740600586,29,1469,,
,,29,1469,0.0005619305302388966,
