val_loss,val_acc,epoch,step,train_loss_epoch,train_loss_step
1.2149862051010132,0.8722000122070312,0,48,,
,,0,48,1.8062444925308228,
,,1,49,,1.231237769126892
0.3592347800731659,0.9528999924659729,1,97,,
,,1,97,0.7244479656219482,
,,2,99,,0.35284483432769775
0.15746167302131653,0.9682999849319458,2,146,,
,,2,146,0.22037015855312347,
,,3,149,,0.12110303342342377
0.10879521816968918,0.973800003528595,3,195,,
,,3,195,0.1060333177447319,
,,4,199,,0.08455268293619156
0.09071651846170425,0.975600004196167,4,244,,
,,4,244,0.06425051391124725,
,,5,249,,0.0393320769071579
0.0817437693476677,0.9779999852180481,5,293,,
,,5,293,0.04222004860639572,
,,6,299,,0.029081514105200768
0.08102190494537354,0.9769999980926514,6,342,,
,,6,342,0.028605867177248,
,,7,349,,0.02274971269071102
0.07956990599632263,0.978600025177002,7,391,,
,,7,391,0.021587980911135674,
,,8,399,,0.011714516207575798
0.0773509070277214,0.978600025177002,8,440,,
,,8,440,0.015026167966425419,
,,9,449,,0.008222710341215134
0.08055302500724792,0.9793999791145325,9,489,,
,,9,489,0.010648149065673351,
,,10,499,,0.010463844984769821
0.08242767304182053,0.9790999889373779,10,538,,
,,10,538,0.007285034749656916,
,,11,549,,0.007599901407957077
0.08445248752832413,0.9790999889373779,11,587,,
,,11,587,0.0068331495858728886,
,,12,599,,0.009363703429698944
0.08719490468502045,0.9785000085830688,12,636,,
,,12,636,0.005604766774922609,
,,13,649,,0.0028658851515501738
0.0901140347123146,0.9786999821662903,13,685,,
,,13,685,0.004538660403341055,
,,14,699,,0.013403245247900486
0.09058315306901932,0.9790999889373779,14,734,,
,,14,734,0.003502367762848735,
,,15,749,,0.0022007906809449196
0.09233294427394867,0.9789999723434448,15,783,,
,,15,783,0.0030166455544531345,
,,16,799,,0.005224668420851231
0.09499725699424744,0.9786999821662903,16,832,,
,,16,832,0.002066325396299362,
,,17,849,,0.0014037929940968752
0.09721357375383377,0.9790999889373779,17,881,,
,,17,881,0.0018238305347040296,
,,18,899,,0.0012191765708848834
0.09746724367141724,0.9793000221252441,18,930,,
,,18,930,0.0016651613404974341,
,,19,949,,0.0013448353856801987
0.09903151541948318,0.978600025177002,19,979,,
,,19,979,0.0015394181245937943,
,,20,999,,0.0011163747403770685
0.10177924484014511,0.9781000018119812,20,1028,,
,,20,1028,0.0013438666937872767,
,,21,1049,,0.0010296022519469261
0.10213427990674973,0.9789999723434448,21,1077,,
,,21,1077,0.001145338756032288,
,,22,1099,,0.0008114420343190432
0.10390129685401917,0.9782000184059143,22,1126,,
,,22,1126,0.0012916232226416469,
,,23,1149,,0.0008166171610355377
0.1052246242761612,0.9782000184059143,23,1175,,
,,23,1175,0.0012465413892641664,
,,24,1199,,0.0006968996021896601
0.10566483438014984,0.9782000184059143,24,1224,,
,,24,1224,0.0008800729410722852,
,,25,1249,,0.0007311280933208764
0.10675029456615448,0.978600025177002,25,1273,,
,,25,1273,0.0009355007205158472,
,,26,1299,,0.0007244446314871311
0.10935220867395401,0.9782000184059143,26,1322,,
,,26,1322,0.0008025845163501799,
,,27,1349,,0.000552855955902487
0.11048708856105804,0.9782000184059143,27,1371,,
,,27,1371,0.0005916857626289129,
,,28,1399,,0.00054950948106125
0.11108895391225815,0.9781000018119812,28,1420,,
,,28,1420,0.0006566919037140906,
,,29,1449,,0.000469750288175419
0.11201614886522293,0.9783999919891357,29,1469,,
,,29,1469,0.0006025903858244419,
