train_loss_step,epoch,step,val_loss,val_acc,train_loss_epoch
1.5053564310073853,0,49,,,
,0,87,1.1787962913513184,0.6000717282295227,
,0,87,,,1.554177165031433
1.2336434125900269,1,99,,,
0.9879812002182007,1,149,,,
,1,175,0.948409378528595,0.662840723991394,
,1,175,,,1.0766764879226685
0.8915919065475464,2,199,,,
0.801241934299469,2,249,,,
,2,263,0.8270540237426758,0.7030128836631775,
,2,263,,,0.8648176789283752
0.7429631352424622,3,299,,,
0.6681138873100281,3,349,,,
,3,351,0.7570730447769165,0.7281205058097839,
,3,351,,,0.7446323037147522
0.6312040090560913,4,399,,,
,4,439,0.7318558692932129,0.741391658782959,
,4,439,,,0.646087110042572
0.592004656791687,5,449,,,
0.6073697209358215,5,499,,,
,5,527,0.6986368894577026,0.7571735978126526,
,5,527,,,0.5386359095573425
0.4621483087539673,6,549,,,
0.3469839096069336,6,599,,,
,6,615,0.6492397785186768,0.7783357501029968,
,6,615,,,0.4580759108066559
0.34086593985557556,7,649,,,
0.3332856297492981,7,699,,,
,7,703,0.6359521150588989,0.7858679890632629,
,7,703,,,0.36823365092277527
0.31071722507476807,8,749,,,
,8,791,0.6304386854171753,0.7833572626113892,
,8,791,,,0.30342569947242737
0.22520288825035095,9,799,,,
0.16590484976768494,9,849,,,
,9,879,0.6100984811782837,0.8020086288452148,
,9,879,,,0.24319031834602356
0.1474894881248474,10,899,,,
0.2279917597770691,10,949,,,
,10,967,0.6089662909507751,0.8063127398490906,
,10,967,,,0.19254648685455322
0.2126578390598297,11,999,,,
0.12226401269435883,11,1049,,,
,11,1055,0.6482075452804565,0.7984218001365662,
,11,1055,,,0.15828925371170044
0.12603560090065002,12,1099,,,
,12,1143,0.715173602104187,0.7829985618591309,
,12,1143,,,0.13028483092784882
0.07808620482683182,13,1149,,,
0.11300647258758545,13,1199,,,
,13,1231,0.6406214237213135,0.8073887825012207,
,13,1231,,,0.10820826143026352
0.10660092532634735,14,1249,,,
0.12259729206562042,14,1299,,,
,14,1319,0.6245449781417847,0.8156384229660034,
,14,1319,,,0.08782938122749329
0.07573793828487396,15,1349,,,
0.048780471086502075,15,1399,,,
,15,1407,0.6143614649772644,0.8213773369789124,
,15,1407,,,0.06823138892650604
0.0730673298239708,16,1449,,,
,16,1495,0.6837671399116516,0.8113343119621277,
,16,1495,,,0.05665449798107147
0.027588319033384323,17,1499,,,
0.08594796061515808,17,1549,,,
,17,1583,0.6793109774589539,0.8120516538619995,
,17,1583,,,0.04145173728466034
0.054942693561315536,18,1599,,,
0.020160121843218803,18,1649,,,
,18,1671,0.7022156715393066,0.8127689957618713,
,18,1671,,,0.04060938581824303
0.030073046684265137,19,1699,,,
0.018282867968082428,19,1749,,,
,19,1759,0.7118541598320007,0.8138450384140015,
,19,1759,,,0.027719711884856224
0.01056219544261694,20,1799,,,
,20,1847,0.7086501717567444,0.821018636226654,
,20,1847,,,0.026000067591667175
0.015075353905558586,21,1849,,,
0.020703088492155075,21,1899,,,
,21,1935,0.666633129119873,0.8324964046478271,
,21,1935,,,0.01916670612990856
0.014064475893974304,22,1949,,,
0.020264282822608948,22,1999,,,
,22,2023,0.7047721147537231,0.8296269774436951,
,22,2023,,,0.02002881094813347
0.009105212055146694,23,2049,,,
0.008152917958796024,23,2099,,,
,23,2111,0.7168743014335632,0.8310617208480835,
,23,2111,,,0.013889347203075886
0.018952306360006332,24,2149,,,
0.008049564436078072,24,2199,,,
,24,2199,0.7186191082000732,0.8253228068351746,
,24,2199,,,0.013291810639202595
0.004952177871018648,25,2249,,,
,25,2287,0.7128915190696716,0.8339311480522156,
,25,2287,,,0.012991889379918575
0.018992943689227104,26,2299,,,
0.005516295786947012,26,2349,,,
,26,2375,0.8702876567840576,0.8106169104576111,
,26,2375,,,0.009641163051128387
0.005591089837253094,27,2399,,,
0.014597984030842781,27,2449,,,
,27,2463,0.7806635499000549,0.8242467641830444,
,27,2463,,,0.007959818467497826
0.0030603399500250816,28,2499,,,
0.005212462041527033,28,2549,,,
,28,2551,0.7673827409744263,0.8242467641830444,
,28,2551,,,0.005501648411154747
0.010676284320652485,29,2599,,,
,29,2639,0.8234252333641052,0.8159971237182617,
,29,2639,,,0.006294792518019676
