train_loss_step,epoch,step,val_loss,val_acc,train_loss_epoch
1.6611844301223755,0,49,,,
1.2675822973251343,0,99,,,
1.0824981927871704,0,149,,,
,0,174,0.9700006246566772,0.6370157599449158,
,0,174,,,1.2864031791687012
1.1376702785491943,1,199,,,
0.741241455078125,1,249,,,
0.6776273846626282,1,299,,,
1.399558663368225,1,349,,,
,1,349,0.7515387535095215,0.7277618646621704,
,1,349,,,0.8455079793930054
0.6125121116638184,2,399,,,
0.6550288200378418,2,449,,,
0.6919203996658325,2,499,,,
,2,524,0.7387509942054749,0.7295552492141724,
,2,524,,,0.6870396733283997
0.6855193376541138,3,549,,,
0.5772596597671509,3,599,,,
0.6393796801567078,3,649,,,
1.5066579580307007,3,699,,,
,3,699,0.6505469679832458,0.7797704339027405,
,3,699,,,0.5671752691268921
0.34177932143211365,4,749,,,
0.4193432629108429,4,799,,,
0.3689993619918823,4,849,,,
,4,874,0.6412011384963989,0.7804877758026123,
,4,874,,,0.47806084156036377
0.6172778606414795,5,899,,,
0.3206896483898163,5,949,,,
0.5346763134002686,5,999,,,
0.10830549150705338,5,1049,,,
,5,1049,0.5809354186058044,0.8088235259056091,
,5,1049,,,0.40739554166793823
0.38214340806007385,6,1099,,,
0.3889758586883545,6,1149,,,
0.27302104234695435,6,1199,,,
,6,1224,0.5921716690063477,0.8023672699928284,
,6,1224,,,0.33904239535331726
0.20456239581108093,7,1249,,,
0.289570152759552,7,1299,,,
0.3574536144733429,7,1349,,,
0.3608274459838867,7,1399,,,
,7,1399,0.5756824016571045,0.8174318671226501,
,7,1399,,,0.28872427344322205
0.4172531068325043,8,1449,,,
0.391020804643631,8,1499,,,
0.2293328046798706,8,1549,,,
,8,1574,0.520811915397644,0.8328551054000854,
,8,1574,,,0.2525721490383148
0.1539871245622635,9,1599,,,
0.20754887163639069,9,1649,,,
0.1319529414176941,9,1699,,,
0.5280502438545227,9,1749,,,
,9,1749,0.5458351373672485,0.826757550239563,
,9,1749,,,0.20240601897239685
0.11903727054595947,10,1799,,,
0.1882668286561966,10,1849,,,
0.14490894973278046,10,1899,,,
,10,1924,0.49693870544433594,0.8472023010253906,
,10,1924,,,0.1863120198249817
0.1351417452096939,11,1949,,,
0.09611141681671143,11,1999,,,
0.16233476996421814,11,2049,,,
0.10575495660305023,11,2099,,,
,11,2099,0.4763217866420746,0.8561692833900452,
,11,2099,,,0.1487618237733841
0.14668719470500946,12,2149,,,
0.1595710813999176,12,2199,,,
0.17045792937278748,12,2249,,,
,12,2274,0.46205154061317444,0.8622668385505676,
,12,2274,,,0.13794977962970734
0.10790178179740906,13,2299,,,
0.05752117186784744,13,2349,,,
0.09710785001516342,13,2399,,,
0.22814740240573883,13,2449,,,
,13,2449,0.5407800674438477,0.8543758988380432,
,13,2449,,,0.12422666698694229
0.16421303153038025,14,2499,,,
0.24258191883563995,14,2549,,,
0.1102178692817688,14,2599,,,
,14,2624,0.5401110649108887,0.8493543863296509,
,14,2624,,,0.10602589696645737
0.2405490279197693,15,2649,,,
0.13320305943489075,15,2699,,,
0.07075085490942001,15,2749,,,
0.04678550362586975,15,2799,,,
,15,2799,0.4722568988800049,0.863701581954956,
,15,2799,,,0.10126231610774994
0.03832738846540451,16,2849,,,
0.09848780930042267,16,2899,,,
0.17651164531707764,16,2949,,,
,16,2974,0.5215728878974915,0.8597561120986938,
,16,2974,,,0.08262336254119873
0.12524527311325073,17,2999,,,
0.05499015748500824,17,3049,,,
0.07438908517360687,17,3099,,,
0.003671737154945731,17,3149,,,
,17,3149,0.4899529218673706,0.874103307723999,
,17,3149,,,0.07701554149389267
0.03463045135140419,18,3199,,,
0.08562430739402771,18,3249,,,
0.06602278351783752,18,3299,,,
,18,3324,0.4866163432598114,0.8715925216674805,
,18,3324,,,0.07381213456392288
0.05272925645112991,19,3349,,,
0.04776646941900253,19,3399,,,
0.014017048291862011,19,3449,,,
0.006168391555547714,19,3499,,,
,19,3499,0.5111041069030762,0.8708751797676086,
,19,3499,,,0.060006383806467056
0.07855314016342163,20,3549,,,
0.035807717591524124,20,3599,,,
0.043398089706897736,20,3649,,,
,20,3674,0.496371328830719,0.8787661194801331,
,20,3674,,,0.05177045240998268
0.025252055376768112,21,3699,,,
0.07784584164619446,21,3749,,,
0.08034040778875351,21,3799,,,
0.004736289381980896,21,3849,,,
,21,3849,0.5713743567466736,0.8622668385505676,
,21,3849,,,0.051196154206991196
0.033391598612070084,22,3899,,,
0.009051717817783356,22,3949,,,
0.015426313504576683,22,3999,,,
,22,4024,0.565908670425415,0.8651363253593445,
,22,4024,,,0.04435743764042854
0.07928024977445602,23,4049,,,
0.021297410130500793,23,4099,,,
0.04208790138363838,23,4149,,,
0.002629510359838605,23,4199,,,
,23,4199,0.47498783469200134,0.8884505033493042,
,23,4199,,,0.04685904085636139
0.032095767557621,24,4249,,,
0.033913422375917435,24,4299,,,
0.029540596529841423,24,4349,,,
,24,4374,0.6047176718711853,0.8622668385505676,
,24,4374,,,0.03725749999284744
0.03007756546139717,25,4399,,,
0.030814049765467644,25,4449,,,
0.04600924625992775,25,4499,,,
0.009912152774631977,25,4549,,,
,25,4549,0.492938756942749,0.8837876319885254,
,25,4549,,,0.03827451542019844
0.019380725920200348,26,4599,,,
0.01613067090511322,26,4649,,,
0.0563952699303627,26,4699,,,
,26,4724,0.5808312892913818,0.8744620084762573,
,26,4724,,,0.03372044116258621
0.02860519476234913,27,4749,,,
0.09040404856204987,27,4799,,,
0.010417611338198185,27,4849,,,
0.004319098312407732,27,4899,,,
,27,4899,0.6162867546081543,0.8726685643196106,
,27,4899,,,0.03280213102698326
0.014742683619260788,28,4949,,,
0.05869859457015991,28,4999,,,
0.01593947410583496,28,5049,,,
,28,5074,0.5413121581077576,0.8798421621322632,
,28,5074,,,0.04392567649483681
0.02138766273856163,29,5099,,,
0.06732888519763947,29,5149,,,
0.05731549486517906,29,5199,,,
0.0077539426274597645,29,5249,,,
,29,5249,0.576805591583252,0.8719512224197388,
,29,5249,,,0.03919035568833351
