val_loss,val_acc,epoch,step,train_loss_epoch,train_loss_step
1.3019030094146729,0.8323000073432922,0,48,,
,,0,48,1.8806096315383911,
,,1,49,,1.2873218059539795
0.46795591711997986,0.942799985408783,1,97,,
,,1,97,0.8280219435691833,
,,2,99,,0.4539518356323242
0.1977197229862213,0.9634000062942505,2,146,,
,,2,146,0.29376912117004395,
,,3,149,,0.1799805611371994
0.13103273510932922,0.9679999947547913,3,195,,
,,3,195,0.13464348018169403,
,,4,199,,0.08178756386041641
0.10337294638156891,0.9724000096321106,4,244,,
,,4,244,0.08031383156776428,
,,5,249,,0.06606710702180862
0.09335269033908844,0.9743000268936157,5,293,,
,,5,293,0.0547519251704216,
,,6,299,,0.04816025123000145
0.08935386687517166,0.9750000238418579,6,342,,
,,6,342,0.03624076768755913,
,,7,349,,0.036505021154880524
0.09017781168222427,0.9735000133514404,7,391,,
,,7,391,0.02582242153584957,
,,8,399,,0.013252242468297482
0.09321879595518112,0.9745000004768372,8,440,,
,,8,440,0.0181809701025486,
,,9,449,,0.010811949148774147
0.09418564289808273,0.9746999740600586,9,489,,
,,9,489,0.013506514020264149,
,,10,499,,0.01583871990442276
0.09932181984186172,0.9739000201225281,10,538,,
,,10,538,0.010082284919917583,
,,11,549,,0.005586110986769199
0.10203826427459717,0.9743000268936157,11,587,,
,,11,587,0.007479520048946142,
,,12,599,,0.003934408538043499
0.10144587606191635,0.9746999740600586,12,636,,
,,12,636,0.005907926708459854,
,,13,649,,0.0063240742310881615
0.1023065596818924,0.9750000238418579,13,685,,
,,13,685,0.005519577767699957,
,,14,699,,0.010309018194675446
0.10691932588815689,0.9739000201225281,14,734,,
,,14,734,0.0035563975106924772,
,,15,749,,0.002400923753157258
0.10926121473312378,0.9740999937057495,15,783,,
,,15,783,0.0034881283063441515,
,,16,799,,0.00691854627802968
0.11421968042850494,0.9743000268936157,16,832,,
,,16,832,0.0029995678924024105,
,,17,849,,0.001830836059525609
0.11614814400672913,0.974399983882904,17,881,,
,,17,881,0.0021630264818668365,
,,18,899,,0.006257727742195129
0.11608973145484924,0.9749000072479248,18,930,,
,,18,930,0.00228358362801373,
,,19,949,,0.0013713999651372433
0.11860977858304977,0.9740999937057495,19,979,,
,,19,979,0.0016254568472504616,
,,20,999,,0.0029853270389139652
0.12136661261320114,0.9739999771118164,20,1028,,
,,20,1028,0.001300211763009429,
,,21,1049,,0.0011404777178540826
0.12277451157569885,0.9740999937057495,21,1077,,
,,21,1077,0.0011846328852698207,
,,22,1099,,0.0009475239203311503
0.125261589884758,0.9739000201225281,22,1126,,
,,22,1126,0.0011766186216846108,
,,23,1149,,0.000750164850614965
0.12532822787761688,0.9743000268936157,23,1175,,
,,23,1175,0.0009389824117533863,
,,24,1199,,0.0007718860288150609
0.12683208286762238,0.974399983882904,24,1224,,
,,24,1224,0.0010026987874880433,
,,25,1249,,0.0007424181094393134
0.12881188094615936,0.9739000201225281,25,1273,,
,,25,1273,0.0008231603424064815,
,,26,1299,,0.0006645052344538271
0.12991341948509216,0.9739999771118164,26,1322,,
,,26,1322,0.0007502811495214701,
,,27,1349,,0.0006316073704510927
0.13169775903224945,0.9739999771118164,27,1371,,
,,27,1371,0.0007049291743896902,
,,28,1399,,0.0005824932013638318
0.1324281543493271,0.9735999703407288,28,1420,,
,,28,1420,0.0006249810685403645,
,,29,1449,,0.0005016394425183535
0.1345236599445343,0.9740999937057495,29,1469,,
,,29,1469,0.0005629517836496234,
