train_loss_step,epoch,step,val_loss,val_acc,train_loss_epoch
1.5128884315490723,0,49,,,
,0,87,1.2699757814407349,0.5649210810661316,
,0,87,,,1.6376900672912598
1.245063304901123,1,99,,,
1.027125597000122,1,149,,,
,1,175,1.0277541875839233,0.6305595636367798,
,1,175,,,1.1154571771621704
0.8799592852592468,2,199,,,
0.8961681127548218,2,249,,,
,2,263,0.905332624912262,0.6675035953521729,
,2,263,,,0.9084263443946838
0.8199314475059509,3,299,,,
0.6784046292304993,3,349,,,
,3,351,0.8278562426567078,0.6958392858505249,
,3,351,,,0.7719875574111938
0.636372447013855,4,399,,,
,4,439,0.7708773612976074,0.7223816514015198,
,4,439,,,0.6426562666893005
0.6812067031860352,5,449,,,
0.47350984811782837,5,499,,,
,5,527,0.7231404781341553,0.7485652565956116,
,5,527,,,0.5391018986701965
0.43272116780281067,6,549,,,
0.44623470306396484,6,599,,,
,6,615,0.694048285484314,0.7607604265213013,
,6,615,,,0.4516388773918152
0.46166670322418213,7,649,,,
0.25438666343688965,7,699,,,
,7,703,0.7097081542015076,0.7543041706085205,
,7,703,,,0.36853474378585815
0.3625622093677521,8,749,,,
,8,791,0.676260232925415,0.7772597074508667,
,8,791,,,0.30112701654434204
0.24800674617290497,9,799,,,
0.29057398438453674,9,849,,,
,9,879,0.6680517792701721,0.7855093479156494,
,9,879,,,0.2365308254957199
0.1593482792377472,10,899,,,
0.16361355781555176,10,949,,,
,10,967,0.6965253353118896,0.7808464765548706,
,10,967,,,0.20306381583213806
0.14349189400672913,11,999,,,
0.10938939452171326,11,1049,,,
,11,1055,0.6648345589637756,0.7977044582366943,
,11,1055,,,0.15373656153678894
0.18166884779930115,12,1099,,,
,12,1143,0.6881248950958252,0.8034433126449585,
,12,1143,,,0.12181352823972702
0.09196728467941284,13,1149,,,
0.09433571994304657,13,1199,,,
,13,1231,0.6914924383163452,0.7980630993843079,
,13,1231,,,0.09211385250091553
0.05987590178847313,14,1249,,,
0.07797232270240784,14,1299,,,
,14,1319,0.6925293803215027,0.8020086288452148,
,14,1319,,,0.08304381370544434
0.04288531467318535,15,1349,,,
0.029415849596261978,15,1399,,,
,15,1407,0.8265815377235413,0.7711621522903442,
,15,1407,,,0.06576857715845108
0.0826602503657341,16,1449,,,
,16,1495,0.7301230430603027,0.8120516538619995,
,16,1495,,,0.08451192080974579
0.02410414256155491,17,1499,,,
0.05290643870830536,17,1549,,,
,17,1583,0.7223343849182129,0.8113343119621277,
,17,1583,,,0.04114244505763054
0.032392170280218124,18,1599,,,
0.03195697069168091,18,1649,,,
,18,1671,0.7311230897903442,0.8098995685577393,
,18,1671,,,0.031221777200698853
0.023628581315279007,19,1699,,,
0.026629580184817314,19,1749,,,
,19,1759,0.7570435404777527,0.8170731663703918,
,19,1759,,,0.02898552641272545
0.009247498586773872,20,1799,,,
,20,1847,0.7607989311218262,0.8142037391662598,
,20,1847,,,0.02516944147646427
0.015729717910289764,21,1849,,,
0.017799848690629005,21,1899,,,
,21,1935,0.8583625555038452,0.7930415868759155,
,21,1935,,,0.021373087540268898
0.009323962032794952,22,1949,,,
0.013393989764153957,22,1999,,,
,22,2023,0.7679711580276489,0.8152797818183899,
,22,2023,,,0.019530773162841797
0.010234398767352104,23,2049,,,
0.009422761388123035,23,2099,,,
,23,2111,0.8430550694465637,0.8073887825012207,
,23,2111,,,0.014100057072937489
0.015566685236990452,24,2149,,,
0.008299291133880615,24,2199,,,
,24,2199,0.8192183971405029,0.8177905082702637,
,24,2199,,,0.01247426401823759
0.007228899747133255,25,2249,,,
,25,2287,0.8905521631240845,0.8009325861930847,
,25,2287,,,0.012385217472910881
0.01009619515389204,26,2299,,,
0.01053030975162983,26,2349,,,
,26,2375,0.9106497168540955,0.8045193552970886,
,26,2375,,,0.011392269283533096
0.004861101042479277,27,2399,,,
0.006652282550930977,27,2449,,,
,27,2463,0.8698151707649231,0.8027259707450867,
,27,2463,,,0.00873708538711071
0.008036426268517971,28,2499,,,
0.0341646634042263,28,2549,,,
,28,2551,0.8737565279006958,0.8081061840057373,
,28,2551,,,0.007947473786771297
0.005182461813092232,29,2599,,,
,29,2639,0.8761000633239746,0.8106169104576111,
,29,2639,,,0.007084098178893328
