val_loss,val_acc,epoch,step,train_loss_epoch,train_loss_step
1.2292609214782715,0.8752999901771545,0,48,,
,,0,48,1.819044828414917,
,,1,49,,1.2284917831420898
0.393894225358963,0.9539999961853027,1,97,,
,,1,97,0.7472827434539795,
,,2,99,,0.38165703415870667
0.17298103868961334,0.9663000106811523,2,146,,
,,2,146,0.24390791356563568,
,,3,149,,0.1404641568660736
0.11690206080675125,0.9721999764442444,3,195,,
,,3,195,0.11840193718671799,
,,4,199,,0.08777007460594177
0.09582922607660294,0.9746000170707703,4,244,,
,,4,244,0.07210288196802139,
,,5,249,,0.04940709471702576
0.08632002025842667,0.9754999876022339,5,293,,
,,5,293,0.04898124560713768,
,,6,299,,0.032516684383153915
0.08546178042888641,0.9763000011444092,6,342,,
,,6,342,0.035436563193798065,
,,7,349,,0.03512728959321976
0.0840507447719574,0.9761000275611877,7,391,,
,,7,391,0.026974782347679138,
,,8,399,,0.02133493311703205
0.08507498353719711,0.9768999814987183,8,440,,
,,8,440,0.017673682421445847,
,,9,449,,0.029561739414930344
0.08395788818597794,0.9771999716758728,9,489,,
,,9,489,0.012744617648422718,
,,10,499,,0.007201098836958408
0.08567984402179718,0.9771000146865845,10,538,,
,,10,538,0.009478014893829823,
,,11,549,,0.006817823741585016
0.09027384966611862,0.9765999913215637,11,587,,
,,11,587,0.007609197869896889,
,,12,599,,0.0061501371674239635
0.09362215548753738,0.9764000177383423,12,636,,
,,12,636,0.006859707646071911,
,,13,649,,0.003182405838742852
0.09278718382120132,0.9781000018119812,13,685,,
,,13,685,0.005751180462539196,
,,14,699,,0.003026827471330762
0.09374183416366577,0.9771999716758728,14,734,,
,,14,734,0.003944284748286009,
,,15,749,,0.008778844028711319
0.09577681124210358,0.9775000214576721,15,783,,
,,15,783,0.0035450104624032974,
,,16,799,,0.002006043680012226
0.09817931801080704,0.9764999747276306,16,832,,
,,16,832,0.002848794450983405,
,,17,849,,0.0019191099563613534
0.0987168550491333,0.9771999716758728,17,881,,
,,17,881,0.002787005389109254,
,,18,899,,0.0017225987976416945
0.10158819705247879,0.9768000245094299,18,930,,
,,18,930,0.002593960613012314,
,,19,949,,0.0012291360180824995
0.10411035269498825,0.9772999882698059,19,979,,
,,19,979,0.0018399590626358986,
,,20,999,,0.0020882755052298307
0.10640019178390503,0.9763000011444092,20,1028,,
,,20,1028,0.0013750132638961077,
,,21,1049,,0.001036734553053975
0.11023593693971634,0.9768000245094299,21,1077,,
,,21,1077,0.0014178395504131913,
,,22,1099,,0.0009952287655323744
0.11181153357028961,0.9758999943733215,22,1126,,
,,22,1126,0.001287153922021389,
,,23,1149,,0.0008067780872806907
0.112770214676857,0.9761000275611877,23,1175,,
,,23,1175,0.0010908498661592603,
,,24,1199,,0.0007846400258131325
0.11485102772712708,0.9761000275611877,24,1224,,
,,24,1224,0.0008743855869397521,
,,25,1249,,0.0007175557548180223
0.11570163816213608,0.9760000109672546,25,1273,,
,,25,1273,0.0010092536685988307,
,,26,1299,,0.0006678075878880918
0.1179255023598671,0.9760000109672546,26,1322,,
,,26,1322,0.0007699635461904109,
,,27,1349,,0.000632678740657866
0.11986924707889557,0.9761999845504761,27,1371,,
,,27,1371,0.0007027785759419203,
,,28,1399,,0.0005302451900206506
0.12089730054140091,0.9764000177383423,28,1420,,
,,28,1420,0.0006405145395547152,
,,29,1449,,0.0005558862467296422
0.12263144552707672,0.9761999845504761,29,1469,,
,,29,1469,0.0005723396898247302,
