val_loss,val_acc,epoch,step,train_loss_epoch,train_loss_step
1.2079683542251587,0.8844000101089478,0,48,,
,,0,48,1.7650715112686157,
,,1,49,,1.1987344026565552
0.3762310743331909,0.9555000066757202,1,97,,
,,1,97,0.7351682782173157,
,,2,99,,0.3583049476146698
0.15475474298000336,0.9714999794960022,2,146,,
,,2,146,0.2309396117925644,
,,3,149,,0.11880533397197723
0.10434235632419586,0.9764000177383423,3,195,,
,,3,195,0.10565251111984253,
,,4,199,,0.06031952053308487
0.08487097918987274,0.9789000153541565,4,244,,
,,4,244,0.06373783946037292,
,,5,249,,0.06838272511959076
0.0791928842663765,0.9783999919891357,5,293,,
,,5,293,0.043090179562568665,
,,6,299,,0.043285176157951355
0.07597704231739044,0.979200005531311,6,342,,
,,6,342,0.03094377927482128,
,,7,349,,0.026418069377541542
0.07553514093160629,0.979200005531311,7,391,,
,,7,391,0.02056495100259781,
,,8,399,,0.014524927362799644
0.07703958451747894,0.9793999791145325,8,440,,
,,8,440,0.014617016538977623,
,,9,449,,0.009874478913843632
0.07923410832881927,0.9794999957084656,9,489,,
,,9,489,0.012840112671256065,
,,10,499,,0.010426552966237068
0.07979928702116013,0.9797000288963318,10,538,,
,,10,538,0.010171154513955116,
,,11,549,,0.009307632222771645
0.0816141739487648,0.9797000288963318,11,587,,
,,11,587,0.0071333469823002815,
,,12,599,,0.005208989139646292
0.08398023992776871,0.9796000123023987,12,636,,
,,12,636,0.005536772310733795,
,,13,649,,0.002807220909744501
0.08747877180576324,0.9794999957084656,13,685,,
,,13,685,0.004203207325190306,
,,14,699,,0.0025839132722467184
0.09073122590780258,0.9782999753952026,14,734,,
,,14,734,0.004247805569320917,
,,15,749,,0.0030781691893935204
0.09130582958459854,0.9793000221252441,15,783,,
,,15,783,0.003770568175241351,
,,16,799,,0.00172819709405303
0.09476758539676666,0.978600025177002,16,832,,
,,16,832,0.002964696614071727,
,,17,849,,0.0015552258118987083
0.09337957948446274,0.9789000153541565,17,881,,
,,17,881,0.002389403758570552,
,,18,899,,0.0014563804725185037
0.09673724323511124,0.9785000085830688,18,930,,
,,18,930,0.0017185101751238108,
,,19,949,,0.001370826968923211
0.10741005837917328,0.9768000245094299,19,979,,
,,19,979,0.0024016601964831352,
,,20,999,,0.0013900375925004482
0.09472765773534775,0.9794999957084656,20,1028,,
,,20,1028,0.002204837743192911,
,,21,1049,,0.0011193491518497467
0.09956330806016922,0.9787999987602234,21,1077,,
,,21,1077,0.0013089621206745505,
,,22,1099,,0.0009220460779033601
0.10062727332115173,0.9790999889373779,22,1126,,
,,22,1126,0.0012672636657953262,
,,23,1149,,0.0007504072273150086
0.10176654905080795,0.9789999723434448,23,1175,,
,,23,1175,0.0009377127280458808,
,,24,1199,,0.0007226457819342613
0.10473022609949112,0.9785000085830688,24,1224,,
,,24,1224,0.0008285657386295497,
,,25,1249,,0.0006461802404373884
0.10596133023500443,0.978600025177002,25,1273,,
,,25,1273,0.0008666618959978223,
,,26,1299,,0.0005764144589193165
0.10758566856384277,0.9786999821662903,26,1322,,
,,26,1322,0.0006806027377024293,
,,27,1349,,0.0007225582376122475
0.10913977026939392,0.9785000085830688,27,1371,,
,,27,1371,0.0006671586888842285,
,,28,1399,,0.0005497192032635212
0.11052944511175156,0.9786999821662903,28,1420,,
,,28,1420,0.0005578009295277297,
,,29,1449,,0.000531618541572243
0.11126473546028137,0.9782999753952026,29,1469,,
,,29,1469,0.0006339104729704559,
