train_loss_step,epoch,step,val_loss,val_acc,train_loss_epoch
0.8583791255950928,0,49,,,
0.26297885179519653,0,99,,,
0.2210601270198822,0,149,,,
0.09046009182929993,0,199,,,
0.03327447175979614,0,249,,,
0.07258770614862442,0,299,,,
0.06565933674573898,0,349,,,
0.15960779786109924,0,399,,,
0.09197768568992615,0,449,,,
0.00969427078962326,0,499,,,
0.10907528549432755,0,549,,,
0.013529445976018906,0,599,,,
0.01910140924155712,0,649,,,
0.05113033950328827,0,699,,,
0.012266188859939575,0,749,,,
,0,781,0.04686634615063667,0.9854000210762024,
,0,781,,,0.190468430519104
0.07924166321754456,1,799,,,
0.05054396390914917,1,849,,,
0.033972322940826416,1,899,,,
0.021102001890540123,1,949,,,
0.008205311372876167,1,999,,,
0.08860255777835846,1,1049,,,
0.0020166148897260427,1,1099,,,
0.01486079953610897,1,1149,,,
0.021758440881967545,1,1199,,,
0.0017028964357450604,1,1249,,,
0.0017348029650747776,1,1299,,,
0.025926528498530388,1,1349,,,
0.004389841575175524,1,1399,,,
0.05109965801239014,1,1449,,,
0.018566615879535675,1,1499,,,
0.04675427824258804,1,1549,,,
,1,1563,0.050498735159635544,0.9847999811172485,
,1,1563,,,0.028899697586894035
0.024129169061779976,2,1599,,,
0.0025238129310309887,2,1649,,,
0.004099749960005283,2,1699,,,
0.0028964015655219555,2,1749,,,
0.008658123202621937,2,1799,,,
0.00926282536238432,2,1849,,,
0.03934111446142197,2,1899,,,
0.003586911130696535,2,1949,,,
0.009640218690037727,2,1999,,,
0.0019303606823086739,2,2049,,,
0.001845441642217338,2,2099,,,
0.00251430063508451,2,2149,,,
0.008746552281081676,2,2199,,,
0.0038355900906026363,2,2249,,,
0.005825215019285679,2,2299,,,
,2,2345,0.06130223348736763,0.9843999743461609,
,2,2345,,,0.016542671248316765
0.02249024249613285,3,2349,,,
0.005679186899214983,3,2399,,,
0.0014654698316007853,3,2449,,,
0.011218711733818054,3,2499,,,
0.00035865887184627354,3,2549,,,
0.002891221782192588,3,2599,,,
0.0007227541063912213,3,2649,,,
0.003032117849215865,3,2699,,,
0.011360403150320053,3,2749,,,
0.005631234496831894,3,2799,,,
0.0004767124482896179,3,2849,,,
0.03423604741692543,3,2899,,,
0.004409518092870712,3,2949,,,
0.0037019229494035244,3,2999,,,
0.003937296569347382,3,3049,,,
0.0016250710468739271,3,3099,,,
,3,3127,0.04759553447365761,0.9876000285148621,
,3,3127,,,0.012220427393913269
0.0010925553506240249,4,3149,,,
0.004490637220442295,4,3199,,,
0.0021529607474803925,4,3249,,,
0.1289287507534027,4,3299,,,
0.0010326718911528587,4,3349,,,
0.0019898999016731977,4,3399,,,
0.00095730135217309,4,3449,,,
0.00025037434534169734,4,3499,,,
0.0052851843647658825,4,3549,,,
0.003765045665204525,4,3599,,,
0.008180921897292137,4,3649,,,
0.02170184627175331,4,3699,,,
0.0036896388046443462,4,3749,,,
0.022798744961619377,4,3799,,,
0.09137091040611267,4,3849,,,
0.0011290707625448704,4,3899,,,
,4,3909,0.056314703077077866,0.9865000247955322,
,4,3909,,,0.010364951565861702
0.001450682757422328,5,3949,,,
0.0020758947357535362,5,3999,,,
0.001737353391945362,5,4049,,,
0.0029010693542659283,5,4099,,,
0.0015847624745219946,5,4149,,,
0.0006904099136590958,5,4199,,,
0.0012737421784549952,5,4249,,,
0.0023569371551275253,5,4299,,,
0.00028952109278179705,5,4349,,,
0.00972973182797432,5,4399,,,
0.00024234349257312715,5,4449,,,
0.0011108673643320799,5,4499,,,
0.002807031385600567,5,4549,,,
0.0004831108672078699,5,4599,,,
0.00022457992599811405,5,4649,,,
,5,4691,0.05323738232254982,0.9873999953269958,
,5,4691,,,0.007517512887716293
0.00022759537387173623,6,4699,,,
0.000443266675574705,6,4749,,,
0.002667569788172841,6,4799,,,
0.00018002217984758317,6,4849,,,
0.0014777035685256124,6,4899,,,
0.0008762551588006318,6,4949,,,
0.00021233499865047634,6,4999,,,
3.232256131013855e-05,6,5049,,,
0.005768645089119673,6,5099,,,
0.003631383180618286,6,5149,,,
0.0016079886117950082,6,5199,,,
0.0028286150190979242,6,5249,,,
0.00017849705182015896,6,5299,,,
0.0009639663039706647,6,5349,,,
0.0005086314049549401,6,5399,,,
0.007033796515315771,6,5449,,,
,6,5473,0.056211207062006,0.9861000180244446,
,6,5473,,,0.006434372626245022
5.9204630815656856e-05,7,5499,,,
0.0008872341131791472,7,5549,,,
0.004302541725337505,7,5599,,,
0.000978574506007135,7,5649,,,
0.0006217542104423046,7,5699,,,
0.04714434966444969,7,5749,,,
0.003487554145976901,7,5799,,,
0.0002618513535708189,7,5849,,,
7.09679297870025e-05,7,5899,,,
0.0021728926803916693,7,5949,,,
0.00010392093099653721,7,5999,,,
0.0008054198697209358,7,6049,,,
0.00012332259211689234,7,6099,,,
0.0005373584572225809,7,6149,,,
0.03064475767314434,7,6199,,,
5.213328040554188e-05,7,6249,,,
